               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.10255,            0.026974,            0.041026,           0.0029444,             0.36389,             0.03172,            0.010636,            0.051528,            0.017149,            0.015989,              0.0748,              0.0028,              0.0028
